Unnamed: 0	sentence	target	label	date
730	"
740 Turbo in UK was good for 124mph. Useful for blowing away VW Beetles, though I
believe the Beetle corners better. 

I can say without any doubt that I have never been blown away by any Volvo, ever.
I've been blocked into a few car parks though by shit-head Volvo owners who 'only thought they'd be a few minutes'. This does not happen with the owners of any other makes of car."	7	rec.autos	07/11/20 10:48 AM
795	"
My T-Bird SC's manual says to replace the platinum plugs every 60,000mi.
Wal-Mart has Autolite platinum plugs for $2.00 each. Are these ""real""
platinum plugs? (I had Bosch platinums in my '80 Fiesta and my dad
had 'em in his '84 Bronco--note the keyword ""had."" They didn't last
very long (much less than 50,000mi) before they had to be replaced.
I agree that they weren't the greatest.)

				James"	7	rec.autos	07/11/20 10:48 AM
958	"addition,

Bricklins were manufactured in the 70s with engines from Ford. They are rather  
odd looking with the encased front bumper. There aren't a lot of them around,  
but Hemmings (Motor News) ususally has ten or so listed. Basically, they are a  
performance Ford with new styling slapped on top.


Rush fan?
"	7	rec.autos	07/11/20 10:48 AM
1001	"
Makes sense, since the new Mercedes Benz engines go from 2.2L-4 to a 2.8L-6.
Nothing in between.  BTW, I beleive the numbers on those MB engines are
156 and 225 hp respectively.  The one-upmanship in hp might induce BMW
to create a larger six.  Also, the 2.6 190E has lagged behind the 3-er
2.5 for some time wrt hp.   I am sure the Bavarians wouldn't want to be
""shown-up"" by the Schwabians.

PS- those MB engines haven't been released over here yet."	7	rec.autos	07/11/20 10:48 AM
1034	"I had the exactly same problem with my '70 Lesabre. It was also from Cal.     What I did was go to the local junkyard and pick up a diaphragm from a '68      Lesabre with the same heater set up.  It worked for me, but a little bit slow   to change from vents to defogger.  Better than nothing!
"	7	rec.autos	07/11/20 10:48 AM
1052	"If you hold off, there are a number of interesting convertibles coming
to market in the next few years.

The new LeBaron will be based on the Mitsubishi Galant, which should
be an improvement over the current model.

The new PL compact will have a convertible option (also a chrysler
product)

Kia, makers of the Ford Festiva is planning a larger convertible."	7	rec.autos	07/11/20 10:48 AM
1061	"Another user recently requested info about the Shadow/Sundance
cars, but I haven't seen any public responses.

What are people's experiences with these cars?

Daryl"	7	rec.autos	07/11/20 10:48 AM
1107	"I bought an Intrepid about two months ago and am very happy with
it.  Lots of room inside and even with the smaller engine it has
enough power for me.  The only problem I found was a small
selection on the dealer's lots. They are hot sellers around here."	7	rec.autos	07/11/20 10:48 AM
1168	"I was wondering if someone could point me to somewhere I could
find a list (and hopefully comparison) of all the convertibles that are
out these days. Seems like they are making a big comeback - but I'm not
sure where to look
"	7	rec.autos	07/11/20 10:48 AM
1229	"
Ford tried that also, back in 1983.  My 1983 Ranger Pickup had the horn at
the end of the turn-signal stalk, instead of in the center of the wheel where
God intended it to be. :-)  I drove two different cars then (the other an
1984 Camry), and never did get used to pushing the turn-signal stalk to
blow the horn.  The only time I got it right was when I was getting the
annual state-required safety inspection!
Not one of Ford's better ideas.
"	7	rec.autos	07/11/20 10:48 AM
1246	"I just wanted to thank all the netters out there who either
posted a response or sent e-mail regarding my ignition kill
question. Now that I know how simple a procedure it is, it
looks like I'll be paying my local Pep Boys a visit this
weekend...."	7	rec.autos	07/11/20 10:48 AM
1324	"
is this really the dealer's cost?  did you get the dealer's cost by
looking at the invoice?  there may be factory to dealer incentives.
i'd check this out, since i have trouble believing that a dealer would
sell a car to me at his cost.

dealer invoice is not necessarily the dealer cost."	7	rec.autos	07/11/20 10:48 AM
1363	"Could be due to the rear-end ratio also.  

Usually automatics have different rear-ends than manuals, from
my limited experience anyways.

David

"	7	rec.autos	07/11/20 10:48 AM
1375	"a
e
e
GT (5sp of course)"	7	rec.autos	07/11/20 10:48 AM
1401	"

Having spoken to technical staff from Ford many times, I can assure you that 
internally at Ford this car is always called the Taurus ""Show"" or just  
""the Show"".  As in long ""o"" sound.  I still refer to it as the ""S-H-O"",
however, because it sounds better to me. I assume many purist fans and owners 
prefer using the Ford lingo.  "	7	rec.autos	07/11/20 10:48 AM
1444	"Wrong. I got two points, which were the 100% sample space on the show
floor. By the previous quote, I guess I may drow a determinstic line?
As unfair as it may seem, the difference between Chrysler and Toyota is
that Chrysler needs to prove that it can build quality cars. Toyota can
afford make a few small mistakes without hurting the image.

After all, door seal failing on a 6-year old Stanza is not comparable to 
the same problem on a brand new Intreprid."	7	rec.autos	07/11/20 10:48 AM
1494	"Archive-name: rec-autos/part3

The Automotive Articles Archive Server:

the automotive archive server is in the process of being rehosted,
and is presently not available."	7	rec.autos	07/11/20 10:48 AM
1601	"

	The girl's OK, actually, and she recovered well enough to go home.  I
don't know if she has any permanent damage, though.  Just in case anybody was
concerned...


	If people start forcing others to take responsibility for their actions
things like this wouldn't happen.  Untill we stop blaming outside causes, and
start blaming the criminals, we will continue to let things like this happen.

"	7	rec.autos	07/11/20 10:48 AM
1625	"
Execute the juvi on the grounds of the reformatory, required attendendence
by the rest of the inmates, as soon as possible after the incident and a
quick sure trial.  I am quite serious.  Cause and effect.  Nothing else
will ever make a dent.


Me neither.

"	7	rec.autos	07/11/20 10:48 AM
1654	"I was in the great storm.....my Mazda MPV was damaged so bad they are 
going to replace the top, doors and hood. It is Black so they will repaint 
the entire vehicle...estimated cost around $7000 and repair time approx. 3 
to 4 weeks.
"	7	rec.autos	07/11/20 10:48 AM
1687	"
No. reverse lights are to warn others that you are backing up. They
aren't bright enough to (typically) see by without the brake and tail
lights. 


Well, red and orange were already taken. Maybe white defines the direction
that the car is moving in.


If you really want to be able to see behind you, get some fog lamps for
the back of the car. These work very well - and are a good way to get
rid of tailgaters if you get that rush of testosterone."	7	rec.autos	07/11/20 10:48 AM
1748	"




	
	I'd hate to rehash an old thread, but...  Would someone kindly quote
a prices that a dealer quotes for a Civic EX, and Escort GT.  Also, I'm a
assuming that the MX-3 was the V-6, so go ahead and look that up, too.  If 
someone has one of those yearly buyers' guides that give a low quote price,
please quote them, too.  Then find the the SC1 base price.

Thanks.
"	7	rec.autos	07/11/20 10:48 AM
1791	"Is anyone reading this message involved with the new BMW plant?
(does BMW corporate even have a net-connection?)"	7	rec.autos	07/11/20 10:48 AM
1820	"
USUALLY....go enough places and you'll see stuff happen you didn't think did.
"	7	rec.autos	07/11/20 10:48 AM
1825	"                    ^^^^^^^
Huh!  I though Beamers were IBM employees :-)"	7	rec.autos	07/11/20 10:48 AM
1846	"
My wife rarely carries a purse, so all of her crap ends up in my pockets!

"	7	rec.autos	07/11/20 10:48 AM
1856	"



Yet another Jeep wannabe designed for yuppies who will never take it off road but want
to look ""outdoorsey""."	7	rec.autos	07/11/20 10:48 AM
1901	"I was lloking at the Geo Prizm Lsi today (very nice).  Anyway, I had a
questions that the salesperson couldn't answer.  How does the theft
deterrent on the Prizm's audio systems work?  Can't find the answer
in any of Geo's lterature.  Thanks in advance."	7	rec.autos	07/11/20 10:48 AM
1910	"
Sorry I can't help you with your question, but I do have a comment to
make concerning aftermarket A/C units.  I have a Frost-King or Frost-Temp
(forget which) aftermarket unit on my Cavalier, and am quite unhappy with
it.  The fan is noisy, and doesn't put out much air.  I will never have
an aftermarket A/C installed in any of my vehicles again.  I just can't
trust the quality and performance after this experience.

 - les
"	7	rec.autos	07/11/20 10:48 AM
2004	"Is there anyone out there in NetLand that has/has had one of these?


Can someone give me a non-Consumer Reports review (or point me to a source) ???


Thanks
Scott

-----------------------
sdexter@ucrengr.ucr.edu
	Computer Science Undergraduate,
	University of California, Riverside
	Internet :  138.23.166.21

sdexter@technet1.shl.com       
  	 Facilities Engineer,
	 SHL SystemHouse, Inc. ,Technology Network
         Internet : 192.75.61.2"	7	rec.autos	07/11/20 10:48 AM
2008	"


Well, if you want to stick the nose of your car up the ass of a 50 foot semi, I
suppose it's your neck, however, I'm not going to let you kill me in the bargain.
If you get frustrated by somebody delaying your inevitable death due to less that
wise driving practices, then TOUGH!!!





""Thank God for the Fourth of July, for it yearly rids the earth of a considerable
load of fools"""	7	rec.autos	07/11/20 10:48 AM
2049	"[stuff about RHD deSoto's deleted]

Australians still do drive on the ""wrong"" side of the road. I believe
Sweden changed in 1968. The way I heard it was that they swapped
all the traffic signs around one Sunday...."	7	rec.autos	07/11/20 10:48 AM
2086	"In response to a post about SUV's, I got several unsolicited recommendations to
check out the Land Cruiser, despite its astronomical price.
The Toyota dealer told me it's a ""cult car"".
If a car is good enough to create a passionate and loyal following, there
must be something really extraordinary about it.
So, all you Land Crusher Cultists - here is your chance to convert me.
"	7	rec.autos	07/11/20 10:48 AM
2092	"You probably should told you dad to buy that car, than your dream might
come true.

"	7	rec.autos	07/11/20 10:48 AM
24	"I don't know about the specific problem mentioned in your
message, but I definitely had SCSI problems between my
Q700 and my venerable Jasmine Megadrive 10 cartridge
drives.  My solution was to get Silverlining.  None of
the loops that involved blind writes worked to the drives;
in fact the only loop that worked was the ""Macintosh
Software"" loop (whatever that means)."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
41	"Well I am using The Home Office. I bought it for arounde $350.
It does 14.4. I don't know if it's for data or fax. But the
feature I use is the Voic Mail Box, which I really have liked.

---

"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
45	"Of course, if you want to check the honesty of your dealler, take it in
knowing what's wrong, and ask them to tell you. :)

Of course he'll probably know right a way, then charge you a $20 service
fee. :)"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
46	"Is there a Wyse 60 Terminal Emulator or a comms toolbox kit available on the
net somewhere?

Thanks."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
103	"
Tests suck! Post a real message!
:^)
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
122	"

    Sure. I can give is a shot...


    You need to get the 30-pin simms.


    If you mean in a ""newer, more powerful"" Mac system then the answer
is no. Apple has stated that all new Macs will use the 72-pin SIMMs and
no longer use the 30-pin SIMMs."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
194	"Mysstem crashes aftwer sleepp.  I use 1.0.1 enabler. I use appletalk and 
filesharing. I have and ExpressModem.

--Lowell"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
242	"Some pixels on my PB 140 display disappear intermittently.  They are not in
a particular place but random.  If anybody has suggestions I would appreciate
e-mailings.  Thanks.

"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
243	"I have been playing with my Centris 610 for almost a week now.  I must say
this machine is really fast!  The hardware turn-on feature is annoying, but
I got PowerKey from Sophisicated Circuits and it works like a charm.

However, I still have a few complaints:
- when I restart the machine every time, the screen image (the desktop
  pattern) jerks up and down for a few times.
- the Quantum 170 drive is noisy

Overall, I highly recommend it:  it is fast, affordable and looks great!

--"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
277	"
have you tried printing the data file (TIFF) from another application such 
as freehand or PageMaker?  I have found that Photoshop has occasional 
problems printing files that I can print through other applications.

-GReg"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
285	"

No problems."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
293	"Hello all,

If anyone knows of a place to get the case to hold the power supply and
motherboard of a Quadra 950 please let me know.  I have tried some mail
order places and some local stores.  Both groups would prefer that I part
with over $1000 to get just the case.  In my eyes this seems about $600-$700
to much.  Any comments?  I currently own the guts of a 950.

Please email me or post to this group w/ info,"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
309	"
 	


I think you will find that the Mac SE can PRINT grayscale images, loaded
with the proper software. However, the Mac SE cannot DISPLAY grayscale on
its screen or any attached video because that ability is not in the ROM.

So, while you might be able to PRINT grayscale, you'd have a hard time
SEEING the grayscale image you want to print.

Doug"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
357	"
I have a Lightening Scan Pro 256 hand scanner.  It came with scanning/editing
software, OCR software, and some plug-in modules for Photoshop et al.  The
scanner was a tad on the pricey side ($480), but the scans are incredibly
accurate, in 256 level, 300 dpi grayscale.  It also has dithered and line art
settings when grayscale isn't desired.  Great scanning software, easy to use.  I
frequently write letters to my neices, and spontaneouly include a scanned image
in the note.  Hope this helps!
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
368	"Also, if someone would recommend another

Try looking at the Brainstorm Accelerator for the Plus.  I believe it is
the best solution because of the performance and price.  Why spend $800
upgrading a computer that is only worth $300 ????
  The brainstorm accelerator is around $225.  It speeds up the internal
clock speed to 16MHz.  That may not seem like much but it also speeds up
SCSI transfers.  I think that feature is unique to brainstorm.
Check it out."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
374	"


The previous article referred to the fact that you could only use 20ns SIMMs in
a 50MHz machine, but that you could use 80ns SIMMs in slower machines. I just
pointed out that if you could only use 20ns SIMMs in a 50MHz machine, you can't
use 80ns SIMMs in anything faster than a 12.5 MHz machine. Bank switching and
caches were not considered in either example (although both would help memory
access).

-- 
Ravikumar Venkateswar
rvenkate@uiuc.edu"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
399	"Does anyone know how to reach Micron?  I am interested in getting some
specifics about what types of monitors work with their Micron Xceed
card for the se/30.  either e-mail or phone number would be prefered.
Or if you have the answers to my questions, i'd appreciate a reply.

Thanks.



-- 
----------------------------------------------------------------
julia hsieh              My opinions are not intended to reflect
hsieh@ipld01.hac.com     those of Hughes Aircraft Company."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
428	"this is a test
 
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
489	"A few posts back, somebody mentioned that the Duo might crash if it has
the wrong kind (non-self refreshing) of RAM in it.  My Duo crashes
sometimes after sleep, and I am wondering if there is any software which
will tell me whether or not I have the right kind of RAM installed.  I
had thought that the problem was the battery connection.

Thanks in Advance,"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
518	"Is it possible, ie via creative cable splicing or whatever, to
hook a Syquest 44MB removable drive to a Mac?

Is there any difference with the guts of the drive or is it
just cable differences?

Thanks.

Rob"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
550	"Hello,
  I just got some SIMMs,  at least one of which does not work. I don't know if 
there is a software that can test SIMMs thoroughly or I could just rely on the 
RAM test performed by my computer during the start up. When I installed a dead 
SIMM into an LC or  an LC II, there would be a strange music and no display on 
the screen. Why? I need your help! Thanks in advance"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
568	"I have got a dot matrix printer that came with a Lisa (I think) I wish to attach it to a PC, but have no manual. I have been told that it is some sort of C.Itoh printer in disguise. Can anyone help with manuals or info about codes to send to select fonts, italics etc. I want to write a printer driver for Protext.

Thanks in advance

Stuart"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
576	"
I tried the right set and it didn't work.  I'm on the phone to their
tech support right now and the guys doesn't know what a desktop
rebuild is!!!  He's got me holding for someone else...............
And holding, and holding, and holding."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
588	"I am looking for one of those color LCD screens you
place on an overhead projector and control the presentation
with a Mac.

Can you recommend me a particular brand?
What price are we talking about?

Thanks, "	4	comp.sys.mac.hardware	07/11/20 10:48 AM
645	"I'd appreciate it greatly if someone could E-mail me the following:
(if you only know one, that's fine)
1) Specs for the 68040 (esp. how it compares to the Pentium)
2) Specs for the 68060 with estimated cost, release date, etc...

I'm interested in speeds, systems it can run (Windows NT, RISC, or whatever),
costs, bus info, register info.  All the technical info.

I am hoping that the 68040 can win yet another battle against the intel people.
 
:)  Thanks for any info you can give.

Thanks."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
738	"I've changed the battery in the thing (shortly after the problem first
happened) and I've noticed an inordinate number of Bus errors lately...
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
752	"Are there any graphics cards for the SE/30 that also have, say, an 040
accelerator?  There seem to be plenty of accelerator/graphics cards for
the _SE_, but none (that I've seen) for the SE/30.

Thanks"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
816	"

Hm, I've got my CD drive since 921230.


Indeed, CDs are bundled with it.
You usually get nine CDs with demos of applications, games, photos, etc.

I have compiled a list of these and posted it to alt.cdrom.
I will post an updated version of this list RSN."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
823	"If anyone has any information about the upcoming new computers
(Cyclone and Tempest), I am in need of some info. Anything would be
greatly appreciated.

Thanks,"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
841	"Has anyone use Snooper or MacEKG or any other similar diagnostic 
software.Any comparisons/reviews on these products would be very much 
appreciated.

Thanks in advance for your help

Cheers
--
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
881	"
Just thought I would mention that Sony no longer manufactures the CPD-
1304 because of several manufacturing flaws.  The new model is now the
1430, which just like Apple's new Sony Trinitrom CLAIMS to be 14 inches.
I'm not sure of the details on the defects, but I work at our schools
bookstore
and can tell you that nearly half of them were returned with some kind of 
defect or another."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
908	"


The IIIP has just been superseded by the 4M, which is the one I am using at
work.  The quality of the print is execellent, beating 300 dpi printers hands
down.  In Australia the price of the 4M is about comparable with that of the
III-series, so HP are trying to get people to buy the new one !!!"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
969	"Hi there!

Could some kind soul tell me what is the price of LC/IIvi/IIvx
compatible 512kb VRAM SIMMs in the US nowadays? The price over here
(Finland) is so ridiculously high (about $185 each in USD) that I
think it is worth the trouble to try to get them overseas.

Thanks
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
990	"

    You must not have tried very hard. I just opend mine in about 2
seconds. Take a look on the bottom, it has a dial that turns to open
much like the older ADB mouses used to have. It's a bit harder to turn
at first but it is quite simple to open.


    Well, if you don't match up the pins correctly you will have some
problems. A close look at the socket should give you an idea of the
proper orientation of the chip."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
997	" 
 
I have noticed this exact same phenomenon occurs with my LCIII.  Perhaps it is
a quirk of the new machines?"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1060	"

As far as I know, they did; my new Mac came with one yesterday...
(And I got my ergonomic keyboard, on order for three months, the
other day, too!)

Cheers,

					/ h+
-- 
 -- Jon W{tte, h+@nada.kth.se, Mac Hacker Deluxe --"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1161	"Does anyone know exactly how Digital Eclipse does their upgrades?  Someone was
suggesting to me that some chips may not be able to perform at 33MHz.  Is this
true, and if so, how does DESI deal with that?

-David"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1165	"I would like to know if a Performa Plus monitor is compatible with Apple 14in
Color Display, or it is just a VGA moniro.  Any help will be appreciate.
 
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1225	"


[chop]

Could you please post it to the net too please, as I, and I'm sure many others
would like to know.  Thanks!
Kev.
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1276	"I need to get an Apple 40SC tape backup unit working under
Sys 7.0.x, but do not have any drivers/software to access
the device.  Does anyone know where I can fidn the tools
to access this device?

Appreciate any info/comments.

--curtis"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1370	"Hi, I bought a while ago a Cache Card w/ FPU from Techworks. It was 219$.
I think that was the cheapest I ever saw."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1419	"Hi. I own an LCIII and I recently heard an interesting rumor.
I heard that the LCIII has a built in slot for a PowerPC chip.
Is this true? I heard that the slot is not the same as the PDS
slot.  Is that true?"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1421	"
Applied Engineering makes a NuBus card called the QuadraLink which is 
a board that contains 4 serial ports, which I believe can be used
simultaneously.  I'm not a user of one of these, but I have installed
a couple for people at work (I'm a technician).  Hope this helps.
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1455	"
Of course its possible, I get 1024x768 on my Centris 650. All you need is
a correctly wired video cable.

Gary

-- "	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1465	"would there be any problems with hooking up a Toshiba 3401 external CD-ROM
drive to a 700?


Ron

"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1522	"
Well, I saw a few posts on this and asumed that everyone is talking about 
the new 14"" display... mine does it to... kinda like when I would degauss 
my old 13"", and since the new one lacks this button, I assume that is 
what it is doing... anyone that knows I'd appreciate the info, but it 
doesn't worry me..."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1529	"Readers,

I have found that the cache upgrade options for the Mac IIsi include the
following:	1) AE QuickSilver
		2) Daystar Fastcache IIsi
		3) Daystar ComboCache IIsi
		4) LogiCache IIsi 64k cache

I'd be interested in hearing opinions on any or all of these options.
The other alternative is to upgrade to a CPU accelerator such as the
LogiCache 50 MHz. Ideas, comparisions?"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1545	"

It must be... ...I type it with my left hand.  Personally, I would have
a real problem with my keyboard opened up like that, because I tend to
share some keys with both hands, particularly if I'm doing something else
with one hand (like using the cursor keys, mouse, or glass of Jolt)."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1566	"
You need to add two 256K VRAM SIMMs;  512K VRAM SIMMs will not work in any 
of the Quadra or Centris machines.  There is already 512K of VRAM soldered 
to the logic board.  You add the two 256K SIMMs to this to give you a 
total of 1 MB."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1634	"This model is one of the two low-cost laser printers that Apple just
introduced.  I'm thinking of getting one to use at home.  Have any of you
had any experience with this printer?   Does it have Level-2 PostScript?
If you've bought one, are you happy with it?
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1639	"			  While there may not be a part number for the CD300i drive, I have seen
a part number for the bezel kit (a new front panel with the slot in it
through which you insert the CD). The document (which I got from the
2/10/93 announcement at our Apple office) states the drive kit and bezel
kits are separate items and the bezel kit has an SRP of $149 fro the C650.
The external unit may be a better deal after all."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1641	"I have a new 25 MHz Motorola 68040 that I am willing to sell if I get
a good enough offer.  It is still in its static free sealed package.

If I don't get a good enough offer, I will use it to replace my 68LC040.

Any takers?  

Supposedly you can get one of these for $375.  However, at the moment the
demand is higher than the supply so I think $400 is a good round number.
I will pay shipping, of course."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1661	"

When I owned an SE, I replaced the fan with SE Silencer, available, I
believe, from MacWarehouse or MacConnection.  It comes with instruction for
installation and requires no soldering.  Worked like a charm.  I think the
manufacturer is Mobius.

__Dave
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1743	"Try MaxAppleZoom ( a shareware init ) if your monitor is not driven by internal
video."	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1775	"I hear that the Performa 450 is really an LCIII with an internal modem.  Can
the modem part be obtained and installed in an LCIII?  It would be nice if it
were actually a powerbook internal modem, but that might be too much to hope
for.






"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1832	"
	       ------------

Actually, it's Transoft now, and that's what I meant ;)"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
1836	"Whatever equipment will work on a mac plus or a mac se will work fine on 
a mac portable. It doesn't have a sound input, but there is equipment 
that works fine with those models mentioned in macuser/macworld.
"	4	comp.sys.mac.hardware	07/11/20 10:48 AM
