sentence	label
in kansas , dorothy imogene cow chased mule , farmhands draw muskets beast . dorothy runs field discovers family scarecrow alive . the scarecrow begins notice storm building hurries mule , cow , toto dorothy behind haystack . a tornado appears overhead carries haystack away , thus letting fall land oz . in oz , the wizard emerald city declares retiring ruler	unknown
the novel set reign `` old king henry vi '' ( 1422–1461 , 1470–1471 ) wars roses ( 1455–1487 ) . the story begins tunstall moat house alarm bell , rung summon recruits absent lord sir daniel brackley , join battle risingham ; outlaw `` fellowship '' known `` black arrow '' begins strike `` four black arrows '' `` four black hearts '' brackley three retainers : nicholas appleyard , bennet hatch , sir oliver	drama
the story deals tom brown 's efforts save fiance 's `` black sheep '' brother wilfred kenyon disgrace . an unfortunate state affairs exists wilfred marion thorne , sister gerald , stroking varsity crew . the situation misunderstood tom . matters reach climax day big boat race harvard champion english crew . thorne enter boat given anonymous note effect marion leave	drama
the film period drama taking place right start american civil war . a young southern girl chooses two suitors . she chooses man goes fight stars bars confederacy whilst rejected suitor goes fight union . during war , confederate soldier captured brought union officer recognizes rival . the union man cruel rival tries break spirit harsh treatment . the girl hears	unknown
`` david copperfield consists three reels three separate films , released three consecutive weeks , three different titles : the early life david copperfield , little em'ly david copperfield the loves david copperfield . [ 4 ]	drama
the film begins jack sparks , young american , traveling turkey . he befriends aged turk carriage ride turk invites jack home . the man smokes hookah several men arrive speak turk whilst jack wanders house . soon afterwards , men arrested conspiracy government jack imprisoned one conspirators . in jail , jack tries make escape throws guard ground ,	unknown
polly biblett ( mary pickford ) , young lady , tells grandmother lettie new boyfriend . the news provokes elderly woman reminisce sweetheart , long time . the touching sequence expresses power lives going , older woman aging grandchildren grow knowing soon children .	drama
the story concerns soldier deserts regiment encounters wagon train settlers . when finding attack american indians eminent , returns unit order elicit help .	unknown
white-haired dr. jekyll secretly locked laboratory administering vial formula . he slumps chair head chest . slowly , drug takes effect , dark-haired , taloned beast appears chair . after repeated use , jekyll 's evil alter ego emerges , causing jekyll murder sweetheart 's father . the evil personality scuttles back laboratory discover antidote finished mr. hyde	horror
joe impoverished new york newsboy lives abusive grandmother . while selling papers , given ticket children 's excursion sponsored fresh air fund . the next morning , joe sneaks tenement home join excursion , sees countryside ocean first time . after picnic , adult volunteer reads children story young prince beaten old witch . a group fairies rescue boy , take boat , sa	unknown
the film poor married couple living new york city . the husband works musician must often travel work . when returning , wallet taken gangster . his wife goes ball man tries drug , attempt stopped man robbed husband . the two criminals become rivals , shootout ensues . the husband gets caught shootout recognizes one men gangster took money . the husband sneaks wallet back	drama
mollie goodhue leads cheerless , impoverished life , largely stern , miserly father . mrs. goodhue mortally ill , dying , gives minister , preacher bolton , money buy daughter `` finery '' father always forbade . mollie delighted minister presents fashionable new york hat longing , village gossips misinterpret minister 's intentions spread malicious rumors . mollie becomes social pari	unknown
only lasting 15 minutes , light-hearted comedy battle sexes several married couples go camp-out together . the women soon realize men expect perform work relax , leading several comedic situations .	comedy
the story english manufacturing town { huddersfield } henry little , worker inventor , persecuted trade unions , jealous better trained fellows . squire raby , little 's uncle , forcible character , pleasant love story offsets labor troubles . a purpose novel expose , without censure , errors early trades unions .	drama
a physician 's death orphans two adolescent daughters . their older brother able convert doctor 's small estate cash . it late day , banks closed stores money father 's household safe . the slatternly housekeeper , aware money , enlists criminal acquaintance help crack safe . they lock daughters adjacent room , drunken housekeeper menaces brandishing gun hole wall . the resourceful girl	unknown
dr. friedrich von kammacher ( olaf fønss ) , surgeon , devastated wife develops brain disorder institutionalized . on advice parents , von kammacher leaves denmark gain respite wife 's illness . von kammacher travels berlin , meets young dancer named ingigerd ( ida orloff ) doctor becomes fond interested . however large amount admirers thus von kammacher gives . however , paris	unknown
barney oldfield races speeding locomotive rescue damsel distress tied tracks evil villain ford sterling .	comedy
bob , typically devoted husband , told wife stork paid visit household ; first time , turns puppy ; second time , expecting another canine , surprised find traditional offspring .	comedy
cohen ( ford sterling ) rival goldberg ( henry lehrman ) enlist union army american civil war . goldberg receives lieutenant ’ commission cohen becomes sergeant . during battle gettysburg , cohen inadvertently becomes hero tosses back enemy hand grenade raises fallen flag midst conflict . goldberg conspires cohen shot firing squad , cohen ’ girlfriend rebecca ( mabel normand ) rides rescue details cohen ’	comedy
dr. henry jekyll ( king baggot ) sends note fiancée , alice ( jane gail ) , father ( matt b. snyder ) say instead accompanying opera , must give time charity patients . at jekyll ’ practice , friends dr. lanyon ( howard crampton ) utterson ( william sorrel ) , lawyer , ridicule consider dangerous research . alice father also visit jekyll ’ rooms , although apologetic , doctor insists devoting time pa	horror
the evidence film tells story messenger boy film studio wrongfully accused stealing bonds worth $ 20,000 . he saved sister , film cutter , comes across footage brother inadvertently walking location shot knocked real-life villain .	crime
as described 1913 blurb : `` the foreman sawmill misconstrues disappearance ward taken drastic measures protect guardian 's interests . a startling incident reveals girl 's motive . `` [ 2 ]	drama
the setting early american village , young quaker woman , priscilla ( played glaum ) , love schoolmaster , john hart ( played ray ) . the local minister , rev . cole ( played taylor ) , calls cabin flowers , unwelcome suitor . in revenge , `` blue laws '' passed , among one requiring attendance church sunday . priscilla refuses comply law arrested . after plunged water pilloried , ba	drama
the film begins dreamer , restless disappointed dreamer wife child . he gazes hands dreams becoming conqueror , laments chance comes continues dream . the dreamer becomes subject ridicule wife becomes subject pity community . the dreamer decides enter world men abandons wife leaving seek refuge father . her father wishes marry wealthy gentleman also str	drama
a telephone operator walking handsome police sergeant ; father insists husband plump , comfortable grocery store owner . the lady picks jewels jewellery brings home , followed jewel thief stolen bicycle . she puts safe , goes give telephone girl present necklace thanks work . as lady answers telephone accepts telephone girl 's effusive thanks , door creaks open –	drama
frank andrews ( donald crisp ) well-to-do , middle class apartment dweller devoted wife ( mary alden ) two children , john ( robert harron ) jane ( lillian gish ) . andrews enters mid-life crisis fetching young lady , cleo ( fay tincher ) , moves apartment next door andrews ' . cleo takes note andrews ' interest begins flirt , going far set fire apartment order attract aid . before long , andrews cleo	drama
chaplin sterling play two young men , masher rival masher , fight chance help young woman ( clifton ) cross muddy street . sterling first sees woman trying cross offers umbrella stole policeman . he asks wait goes get something help . chaplin comes along offers woman help cross street well wait return . while sterling chaplin go get logs , policeman ( conklin ) lifts woman	unknown
wealthy edwin peter brewster disowns son robert marries louise sedgwick , woman modest means . many years later , robert dies , however , e.p . brewster leaves one million dollars son monty , bank clerk . shortly thereafter , monty learns inherited seven million dollars uncle george stipulation monty divest grandfather 's fortune within year , without revealing . a stipulation money must used f	comedy
in a busy day , wife ( played energetic charlie chaplin ) becomes jealous husband 's interest another woman military parade . on way attack couple , wife interrupts set film , knocking film director police officer . finally , husband pushes wife pier falls harbor .	comedy
graehme , ned stewart 's father accused adultery killed innocent . ned decided avenge father , got captured sent long journey death `` la longue traverse '' . fortunately virginia saves life story 's villain confesses ned 's innocence .	adventure
chaplin plays waiter fakes greek ambassador impress girl . he invited garden party gets trouble girl 's jealous boyfriend . mabel normand wrote directed comedies chaplin mentored young co-star .	comedy
the action starts park , man trying romance matronly woman , wearing fur stole . the man leaves go concession stall , st rucopias , charlie comes along infamous tramp costume . he makes woman laugh almost soaking drinking fountain . he sits next bench . the original man returns angry . he grabs charlie face . he argues woman , waving arms around hitting charlie movement . his last swi	comedy
chaplin plays character quite different little tramp would become famous . in short keystone film , chaplin instead rich , upper-class gentleman ( lord helpus ) whose romance endangered girlfriend ( played minta durfee ) sees embraced maid jumps wrong conclusion . she angrily sends lord helpus away , saying never wants see . distraught , lord helpus arrives home determined end life . he swallows w	comedy
the story involves chaplin chester conklin working waiters restaurant . charlie especially inept comic carelessness enrages customers . the workers restaurant 's bakery go strike pay , fired unsympathetic proprietor . charlie put work bakery lack skills upsets boss co-worker chester conklin . meanwhile , vengeful strikers arranged smuggle loaf bread concealing stick dynamite bak	comedy
the film begins short prologue explaining science eugenics ; contrasting careful selection observed animal world less predictable breeding habits humans . this illustrated story joyce family , headed jim joyce ( turner ) , cruel senseless man . joyce 's son larry ( harron ) nature sensitive kid , jim joyce turns heartless monster , strangling cat sort coming age ritual . larry joyce contracts case syphili	drama
charlie goes movies falls love girl screen . he goes keystone studios find . he disrupts shooting film , fire breaks . charlie blamed , gets squirted firehose , shoved female star . the title film variation term `` stage door johnnie '' . it commonly used describe someone regularly loitered near actors ' entrances theaters hoping meet players perhaps land job onstage back	unknown
in film , lillian travers , wealthy northern woman married , takes magical seed transforms user opposite gender . lillian 's transformation lawrence talbot also sometimes read transformation butch lesbian . this reading bolstered later transformation lillian 's fiancé could effemininate gay man . however , lillian fiancé shown attracted sex ( albeit different	unknown
mabel beau go auto race joined charlie friend . as charlie 's friend attempting enter raceway hole , friend gets stuck policeman shows .	comedy
in one chaplin 's `` park comedies '' keystone studios , charlie domineering wife , mrs. sniffles , walking greensward . when mrs. sniffles falls asleep park bench , charlie takes opportunity walk away . he encounters pretty mabel . at moment , mabel 's husband , ambrose , occupied trying help stranger start car . charlie attempts woo mabel quickly rebuffed park policeman comes aid . meanwhile ambrose encounters charlie 's wife	comedy
james birch , english hunter , accidentally shot servant kirke warren , wild animal painter camping jungle . the terrified servant leaves rifle , marked master 's initials beside body man . later warren meets mrs. birch , widow unfortunate hunter invited house party given . here finds rifle , kept hopes time discovering identity husband 's supposed murderer . thinking tha	drama
king krewl ( raymond russell ) cruel dictator emerald city land oz . he wishes marry daughter , princess gloria ( vivian reed ) , old courtier named googly-goo ( arthur smollett ) , love pon , gardener 's boy ( todd wright ) . krewl employs wicked witch named mombi ( mai wells ) , freeze heart gloria love pon longer . this pulling heart ( looks somewhere valentine bland representatio	unknown
charlie friend ambrose meet restaurant accidentally leave 's coats . charlie going pick baby bottle ambrose going mail love letter coat pocket . charlie 's wife finds letter thinks secret lover ambrose 's wife believes illegitimate child . controversy arises park charlie wife ambrose wife . it resolved end , charlie sparks another fight oth	unknown
imar servitor rescues american tourist lost way desert two men become friends . before leaves , american gives friend picture fiancée . when tourist returns home , discovers girlfriend married horseman , journeyed arabian desert . imar 's master attacks trader 's wife . her husband accuses infidelity starts beat . imar recognizes picture given american	unknown
pug , down-and-out hobo , talked pretending cyclone flynn , boxing champion , entering ring fight . when real cyclone shows , pug ends trade punches instead .	comedy
we told charlie dental assistant . he arrives work patients already waiting . he joins tiny second dental assistant back room . they brief squabble charlie goes waiting room clean floor carpet sweeper . he bumps patient squabble starts . then back rear room squabbling . the dentist arrives , first patient goes , obviously pain . the dentist prepares nitrous oxide anaesthesic ( also	comedy
charlie offers mabel ride two-seater motorcycle , accepts preference rival 's racing car . unfortunately go bump , falls puddle . the rival , followed car , picks stranded mabel . he lets drive , sitting tight beside . charlie last notices gone falls bike . he sees together stopped standing beside car . they leave car short charlie lets rear tyre .	comedy
mabel 's blunder tells tale young woman secretly engaged boss 's son . [ 1 ] the young man 's sister comes visit office , jealous mabel , knowing visiting woman , dresses ( male ) chauffeur spy .	comedy
chaplin , tramp attire , sits park wife , mabel . while gone bar , large man holding tennis racquet moves wife . chaplin returns find laughing together . but despite kicking hitting cane man undeterred wooing wife . the man drags mabel edge lake park . meanwhile , charlie finds man 's wife return together , wife first confronts husband , ends confront	comedy
in hotel lobby heavily drunk tramp runs elegant lady , mabel , gets tied dog 's leash , falls . he later runs hotel corridor , locked room . they run various rooms . mabel ends room elderly husband hides bed . enter jealous wife , soon attacks mabel , husband , mabel 's lover , mention staggeringly drunken tramp .	comedy
chaplin 's character attempts convince passerby ( director henry lehrman ) give money . chaplin shown flirting woman proposes , accepts . lehrman enters present woman flowers ring , woman refuses citing 's engaged . lerhman sees chaplin slapstick fight two ensues . later , lehrman 's character takes photograph automobile accident ; chaplin 's character steals camera whilst journalist helping	comedy
the masquerader comedy short whose plot revolves around making films keystone . charlie plays actor bungles several scenes kicked studio . the next day strange beautiful woman appears audition film . it 's charlie drag . after perfect impersonation female , charlie drawn attention director hires new `` actress ' films . the director gives beautiful woman men 's dressing room change . while charlie 's	comedy
the hero , janitor played chaplin , fired work accidentally knocking bucket water window onto boss , chief banker ( tandy ) . meanwhile , one junior managers ( dillon ) threatened exposure bookie unpaid gambling debts . thus manager decides steal company . he caught act raiding vault bank secretary ( carruthers ) rings help . chaplin comes rescue misjudged ch	comedy
charlie charge stage `` props '' trouble actors ' luggage conflicts gets star 's dressing room . small caricatures wall indicate stars head charlie chaplin word `` props '' . once dressing-room issue resolved next issue getting everyone stage correct backdrop . the order performance , seen : the `` goo-goo sisters '' , billed comediennes ; two young girls dancing `` g	comedy
seated park , charlie gives expert attention picture pretty girl cover police gazette . since n't girl , charlie becomes despondent prepares drown park 's lake . he quickly changes mind attractive girl approaches . however , sailor boyfriend . charlie sailor begin fight . shortly thereafter two policemen become involved become terrific brick fight charlie sailor	unknown
esra kincaid ( la reno ) takes land force , taken espinoza land , sights set castro rancho . us government agent kearney ( johnston ) holds till cavalry shows declare love juanita `` the rose rancho '' ( barriscale ) .	western
a drunk reveller ( chaplin ) returns home scolding wife . then equally inebriated neighbor ( arbuckle ) goes home cold reception wife . when first couple hear physical altercation across hall ( second man starts strangling wife hits ) , reveller 's wife sends investigate . the two men flee together end cafe , also cause trouble . when spouses track , escape , time leaky rowboat . sa	comedy
rough-and-tumble gold rush-era california : woman ( salomy jane ) saved ruffian ( red pete ) heroic stranger ( jack dart ) , latter saved lynching falsely accused crime .	western
grace roberts ( played lea leland ) , marries rancher edward smith , revealed neglectful , vice-ridden spouse . they daughter , vivian . dr. franklin ( leonid samoloff ) whisks grace away unhappy life , move new york aliases , pretending married ( since surely smith would agree divorce ) . grace franklin son , walter ( milton s. gould ) . vivian gets sick , however , grace franklin return save . somehow reunion , smit	drama
james wynnegate ( dustin farnum ) cousin , henry ( monroe salisbury ) , upper class englishmen made trustees orphans ’ fund . henry loses money bet derby embezzles money “ fund ” pay debts . when war office officials informed money missing “ fund , '' pursue james , successfully escapes wyoming . there , james rescues nat-u-ritch ( lillian st. cyr ) , daughter chief utes tribe , local outlaw cash h	western
sad , lonely unhappy , old man sits city park , thinking past . a little girl comes takes hand , asking making sad . the child reminds lost little girl times past begin flow memory . he happy life loving wife baby daughter . but wanted give , headed west gold fields . the work long hard ; able keep going thought could	unknown
the masher played charlie chaplin fights attention landlady rival played chester conklin beginning film . the masher makes attempt first . while talking landlady played helen carruthers rival pokes fork behind curtain . the masher gets upset returns table . the rival makes gesture masher goes talk landlady . as masher sweet talks landlady , rival thing th	comedy
charles chaplin portrays womanizing city man meets tillie ( marie dressler ) country fight girlfriend ( mabel normand ) . when sees tillie 's father ( mack swain ) large bankroll workers , persuades elope . in city , meets woman seeing already , tries work around complication steal tillie 's money . he gets tillie drunk restaurant asks let hold pocketbook . since drunk ,	comedy
baron yamaki ( sessue hayakawa ) fisherman lives along daughter toya san ( tsuru aoki ) island . the island inhabited buddhists yamaki cursed buddha affront one ancestors murderous rage , defiled altar buddha nearby temple . the curse daughter married anyone , nearby volcano would erupt . toya finds difficult form relationships boys village prophet takeo ( thomas kurihara ) h	drama
ted ewing ( edward abeles ) invests money fiancée , nora heldreth ( betty schade ) , broker friend offers big investment returns . after broker friend disappears , though , ewing believes squandered money , sets course action recover . he takes life insurance policy tries get `` accidentally '' killed . his numerous attempts avail . next hires strong arms kill since apparent	comedy
the stories revolved around inhabitants fictitious land 'bluffoonia ' ongoing struggle evil tyrant 'clandestino ' plans destroy forest live .	unknown
don josé , officer law , seduced gypsy girl carmen , order facilitate clan 's smuggling endeavors . don josé becomes obsessed , turning violent crime order keep attention carmen .	adventure
socialite edith hardy ( ward ) extravagant tastes . her stockbroker husband richard ( dean ) , money tied promising investment , insists send back expensive dress bought . when asks acquaintance could $ 10,000 , assures could double overnight . she gives red cross funds entrusted charity 's treasurer . the next day , however , reports money gone . hishituru tori ( hayakawa ) , wealthy ja	drama
based summary film magazine , [ 2 ] enoch , annie , walter grow friends . later , annie decides marry enoch , walter , though bitter decision , remains friend . enoch annie two children . then business takes enoch sailing voyage , states take less one year , asks walter look family gone . enoch return , walter dutifully cares enoch 's wife children . after ten years word comes wrec	drama
john schuyler ( edward josé ) , rich wall street lawyer diplomat , husband devoted family man . he sent england diplomatic mission without wife daughter . on ship meets `` vampire woman '' ( theda bara ) uses charms seduce men , leave ruining lives . completely influence woman , schuyler loses job abandons family . all attempts family get back right path fail `` fool '' plunges e	drama
considered coward fiancée comrades arms , british army officer redeem .	drama
a farm youth goes college , pursues pretty co-eds joins fraternity .	comedy
luke ( harold lloyd ) works shoe store , difficulty focusing work pretty girl near .	comedy
a young sculptor searches perfect model inspire work . he finds poverty-stricken girl thinks one looking . when wanders , visits famous statues manhattan hoping find .	unknown
the film tells story pietro `` beppo '' donnetti . donnetti poor , happy , gondolier venice , italy . beppo falls love annette ancello , father , trudo , wants marry another suitor , one successful businessman . if beppo prove within year , trudo agrees allow marry annette . beppo sails america make fortune , making living working shoeshiner street corner new york city . he borrows money irish ward boss ,	drama
dora father lost kitchen ( fired cook ) . an ad new one newspaper attracts two crooks ( one fritz schade ) . he dresses like woman apply job . at first opportunity plans loot house , , cop beat stops coffee . fritz locks cop basement , picks things value escapes . he pal drive model t. along way dora kidnapped , keystone cops give	comedy
as described film magazine , [ 3 ] la valencia ( suratt ) , stage beauty , ensnared young man steals order shower luxuries demands . he caught , serving 5-year term , emerges prison gray haired man . la valencia comes across , passion revives . she seeks ensnare , married old life charms . desperate , threatens reveal past wife , leads terrific cl	drama
mademoiselle poppea ( played glaum ) leading ballerina imperial ballet calcutta , india . her beauty charm bring many admirers , among british soldier , captain drake ( played keenan ) , indian prince , yar khan ( played mayall ) , bengalese dragoons . although loves drake , poppea agrees marry prince title , wealth high social standing . she keeps drake lover , however , visits regularly palace . when	drama
as american civil war begins , ned burton leaves southern love , agatha warren , joins union army . he later protected saved death agatha spite loyalty south .	drama
charlie assistant izzy a . wake , painter paper hanger . the two men way job via cart . the boss rides cart , leisurely sitting atop paraphernalia , charlie hitched cart like mule . the boss also treats charlie like mule , beating stick get move faster . when boss opts take shortcut steep hill , out-of-control cart descends nearly hit oncoming streetcar . a second attempt scale	comedy
dr. edmund b. stewart talented young physician working hard build professional reputation practice . he engaged emily thurston whose father said wealthy . the thurstons move best social circles emily congratulated fiance successful man . emily loves edmund , unhappy amount time spends working practice . stewart 's work schedule caused miss many social engagements . [ 8 ] emily grows resentful	drama
the narrative hinges jason 's vow wreak vengeance father abandoning mother . but father dies , jason turns desire revenge sunlocks , father 's son another wife . both sunlocks jason love greeba , daughter governor isle man . sunlocks jason go iceland , confined prison . jason knowing sunlocks , saves half-brother death mines . jason knowing sunlocks , saves half-brother deat	drama
the film opens outbreak war previously peaceful kingdom wredpryd . count ferdinand inventor new submarine assigned command new ship battle . the king wredpryd orders count sink `` propatria '' ( `` country '' ) , civilian ship believed carrying munitions well civilian passengers . in mind 's eye , count sees vision would happen sent torpedo crashing liner , recoils . he refuses	drama
a sultan agrees help evil witch destroy mysterious beauty witch bring young son back life .	drama
alicia poor girl living city family . when father receives inheritance , able follow dream becoming artist moves family near artist 's colony country . there falls prey scheming widow , wife separate . alicia , meanwhile , become involved young man widow 's accomplice , throws former suitor , dr. john osborne . the young man proponent free love , gets little free	drama
hell 's hinges tells story weak-willed minister , rev . bob henley ( played standing ) , comes wild debauched frontier town sister , faith ( played williams ) . the owner saloon , silk miller ( played hollingsworth ) , accomplices sense trouble encourage local rowdies disrupt attempts evangelize community . hard-bitten gunman blaze tracy ( played hart ) , dangerous man around , , however , sincerity faith .	unknown
upon death parents , little hulda find sole guardian three small brothers . fortunately , receives letter wealthy uncle peter pennsylvania inviting three orphans come america live . shortly afterwards , uncle peter drives port new york pick , injured automobile accident taken hospital lies unidentified . uncle peter 's disappearance causes distress three newly arrived du	drama
hoping improve financial lot , petty thief hawk chovinski ( mcgrail ) hires dancing instructor teach bear like gentleman . his lessons completed , hawk poses european nobleman , intending trap wealthy wife . yolande cowles ( baird ) sees hawk 's pose falls love anyway .	drama
a woman thrown home jealous husband sinks depravity . twenty years later , finds accused murder saving son , know . he finds defending without knowing background .	drama
a wealthy young woman , agnes ( played burton ) , loved identical twin brothers clyde ward kingsley ( dual role played russell ) . she marries clyde immediately begins squandering fortune . when money almost gone , clyde comes plan collect life insurance policy . as brother , ward , still loves agnes , terminally ill , persuades take place insurance company believe clyde died instead ward . agnes learns	unknown
robbers steal `` koor-hal ruby '' , killing four process , elude police . newspaper managing editor phil bane sends conceited crime writer/criminologist george melville write stories boost circulation . melville claims crime masterminded andre berlea , man thought died four years . he predicts reporters berlea next steal sunburst diamond kill witness , butler , ruby theft . seconds later , receive news th	comedy
a prince , heir apparent large empire , lover alice faulkner 's sister . during love affair , written incriminating letters . alice given letters safe keeping deathbed sister . count von stalburg , prince 's assistant , sir edward palmer , high british official , given task negotiating restitution letters prince prior upcoming marriage . however , alice faulkner held capt	mystery
nadia , daughter nobleman , rejects ancient greece 's senator theron 's love ; lover , lucian thrown burning crater . as punishment sin , gods decree roam earth lion right wrong . a millennia later , nadia agnes , daughter millionaire , lucian arthur , wall street broker .	drama
mary beresford ( boland ) wife unambitious law clerk al beresford ( beresford ) . thanks mary 's tenacity carefully calculated social-climbing , al promoted position personal secretary prominent financier elihu knowland ( keenan ) . unfortunately , success goes al 's head like narcotic , soon alienated everyone new york , including mary , runs parts unknown .	drama
