Unnamed: 0	sentence	label
18	xref : cantaloupe.srv.cs.cmu.edu talk.religion.misc:83757 talk.politics.misc:178806 sci.skeptic:43395 path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! news.sei.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! howland.reston.ans.net ! zaphod.mps.ohio-state.edu ! uwm.edu ! linac ! uchinews ! mimsy ! afterlife ! tecsun1 ! descartes ! riggs from : riggs @ descartes.etl.army.mil ( bill riggs ) newsgroups : talk.religion.misc , talk.politics.misc , sci.skeptic subject : re : who 's ne	talk.religion.misc
19	path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! howland.reston.ans.net ! usc ! sdd.hp.com ! think.com ! cass.ma02.bull.com ! cass.ma02.bull.com ! not-for-mail from : ddavis @ cass.ma02.bull.com ( dave davis ) newsgroups : talk.religion.misc subject : re : christian meta-ethics date : 22 apr 1993 08:11:56 -0400 organization : bull world wide information systems , inc. lines : 117 distribution : na message-id : < 1r622c $ c17 @ cass.ma02.bull	talk.religion.misc
20	xref : cantaloupe.srv.cs.cmu.edu alt.atheism:53674 talk.religion.misc:84017 newsgroups : alt.atheism , talk.religion.misc path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! bb3.andrew.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! pacific.mps.ohio-state.edu ! zaphod.mps.ohio-state.edu ! howland.reston.ans.net ! usc ! cs.utexas.edu ! utnut ! torn ! watserv2.uwaterloo.ca ! beetle.watstar.uwaterloo.ca ! gmills from : gmills @ chemical.watstar.uwaterloo.ca ( phil trodwell ) subject : r	talk.religion.misc
21	xref : cantaloupe.srv.cs.cmu.edu talk.religion.misc:83796 talk.politics.misc:178846 sci.skeptic:43502 path : cantaloupe.srv.cs.cmu.edu ! rochester ! udel ! gatech ! howland.reston.ans.net ! usc ! elroy.jpl.nasa.gov ! nntp-server.caltech.edu ! juliet.caltech.edu ! lmh from : lmh @ juliet.caltech.edu ( henling , lawrence m. ) newsgroups : talk.religion.misc , talk.politics.misc , sci.skeptic subject : re : who 's next ? mormons jews ? date : 23 apr 1993 00:27 pdt organization : california institut	talk.religion.misc
22	newsgroups : talk.religion.misc path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! bb3.andrew.cmu.edu ! news.sei.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! emory ! athena ! hudson from : hudson @ athena.cs.uga.edu ( paul hudson jr ) subject : re : clarification personal position message-id : < c5rbht.fw4 @ athena.cs.uga.edu > organization : university georgia , athens references : < c5muiw.aqc @ mailer.cc.fsu.edu > date : tue , 20 apr 1993 00:46:39 gmt lines : 26 in article <	talk.religion.misc
23	xref : cantaloupe.srv.cs.cmu.edu talk.religion.misc:83798 misc.legal:60874 path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! bb3.andrew.cmu.edu ! news.sei.cmu.edu ! magnesium.club.cc.cmu.edu ! pitt.edu ! pogo.isp.pitt.edu ! joslin from : joslin @ pogo.isp.pitt.edu ( david joslin ) newsgroups : talk.religion.misc , misc.legal subject : re : silence concurance message-id : < 9157 @ blue.cis.pitt.edu > date : 16 apr 93 16:31:13 gmt references : < 1993apr16.130432.19062 @ linus.mitre.org	talk.religion.misc
24	xref : cantaloupe.srv.cs.cmu.edu talk.religion.misc:84107 talk.politics.guns:54867 soc.culture.jewish:63510 path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! bb3.andrew.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! howland.reston.ans.net ! noc.near.net ! transfer.stratus.com ! sw.stratus.com ! cdt from : cdt @ sw.stratus.com ( c. d. tavares ) newsgroups : talk.religion.misc , talk.politics.guns , soc.culture.jewish subject : re : who 's next ? mormons 	talk.religion.misc
25	newsgroups : talk.religion.misc path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! news.centerline.com ! uunet ! cadence.com ! stevep from : stevep @ cadence.com ( steve peterson ) subject : re : question sabbath question ; correction message-id : < 1993apr20.171354.8727 @ cadence.com > organization : cadence design systems , inc. references : < 1qbna6 $ b1s @ usenet.ins.cwru.edu > < c5h6sb.k4o @ mailer.cc.fsu.edu > date : tue , 20 apr 1993 17:13:54 gmt lines : 13 > > there	talk.religion.misc
26	newsgroups : talk.religion.misc path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! howland.reston.ans.net ! newsserver.jvnc.net ! glassboro.edu ! kilroy from : kilroy @ gboro.rowan.edu ( dr nancy 's sweetie ) subject : re : food for thought on tyre message-id : < 1993apr22.042653.23854 @ gboro.rowan.edu > summary : another inerrantist rewrites bible . keywords : scripture , implication , prophesy , ` woof ! ' organization : rowan college new j	talk.religion.misc
27	xref : cantaloupe.srv.cs.cmu.edu talk.abortion:121182 alt.atheism:53789 talk.religion.misc:84104 newsgroups : talk.abortion , alt.atheism , talk.religion.misc path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! sdd.hp.com ! nigel.msen.com ! heifetz ! rotag ! kevin from : kevin @ rotag.mi.org ( kevin darcy ) subject : re : after 2000 years , say christian morality message-id : < 1993apr24.170554.5593 @ rotag.mi.org > o	talk.religion.misc
28	xref : cantaloupe.srv.cs.cmu.edu alt.atheism:53268 talk.religion.misc:83664 talk.origins:40925 newsgroups : alt.atheism , talk.religion.misc , talk.origins path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! sol.ctr.columbia.edu ! usenet.ucs.indiana.edu ! sunflower.bio.indiana.edu ! adpeters from : adpeters @ sunflower.bio.indiana.edu ( andy peters ) subject : re : rawlins debunks creationism message-id : < c5sijr.7df	talk.religion.misc
29	xref : cantaloupe.srv.cs.cmu.edu talk.abortion:118692 talk.religion.misc:82796 newsgroups : talk.abortion , talk.religion.misc path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! gatech ! mailer.cc.fsu.edu ! garnet.acns.fsu.edu ! dlecoint from : dlecoint @ garnet.acns.fsu.edu ( darius_lecointe ) subject : re : spreading christianity ( re : christian extremist kills doctor ) references : < yfk8p=q00wbm47t0sj @ andrew.cmu.edu > sender : usenet @ 	talk.religion.misc
1000	from : thatchh @ hplsla.hp.com ( thatch harvey ) date : mon , 19 apr 1993 23:26:39 gmt subject : re : removing rain-x coat front windshield , tips ? message-id : < 147520054 @ hplsla.hp.com > organization : hp lake stevens , wa path : cantaloupe.srv.cs.cmu.edu ! rochester ! udel ! bogus.sura.net ! howland.reston.ans.net ! usc ! sdd.hp.com ! hp-cv ! hp-pcd ! hplsla ! thatchh newsgroups : rec.autos references : < 1q4t2binnkne @ shelley.u.washington.edu > lines : 21 if want summer without rain , 'r	rec.autos
1001	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! howland.reston.ans.net ! zaphod.mps.ohio-state.edu ! cs.utexas.edu ! uunet ! boulder ! bowmanj from : bowmanj @ csn.org ( jerry bowman ) subject : re : improvements automatic transmissions message-id : < 1993apr23.170347.6787 @ colorado.edu > sender : news @ colorado.edu ( the daily planet ) nntp-posting-host : fred.colorado.edu organization : university colorado boulder , ocs references : < c5weqe.5i	rec.autos
1002	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! howland.reston.ans.net ! ux1.cso.uiuc.edu ! news.cso.uiuc.edu ! dcl-nxt07 ! mchaffee from : mchaffee @ dcl-nxt07 ( michael t chaffee ) subject : re : viper date : sun , 18 apr 1993 07:15:19 gmt message-id : < c5o45j.3nk @ news.cso.uiuc.edu > references : < c5jnha.8ib @ murdoch.acc.virginia.edu > sender : usenet @ news.cso.uiuc.edu ( net noise owner ) organization : university illinois urbana lines : 1	rec.autos
1003	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! usc ! cs.utexas.edu ! uunet ! spsgate ! mogate ! newsgate ! usenet from : markm @ bigfoot.sps.mot.com ( mark monninger ) subject : re : no-haggle deals ... save $ $ ? ? ? message-id : < 1993apr20.144954.8599 @ newsgate.sps.mot.com > sender : usenet @ newsgate.sps.mot.com nntp-posting-host : 223.250.10.7 reply-to : rapw20 @ email.sps.mot.com org	rec.autos
1004	xref : cantaloupe.srv.cs.cmu.edu rec.autos:101663 rec.autos.vw:14060 path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! ogicse ! cs.uoregon.edu ! news.uoregon.edu ! news.u.washington.edu ! stalfos ! eliot from : eliot @ stalfos.engr.washington.edu ( eliot ) newsgroups : rec.autos , rec.autos.vw subject : re : top 10 reasons love cr ( humor impaired ) message-id : < apr06.203257.20048 @ engr.washington.edu > date : 6 apr 93 20:30:02 gmt article-i.d . : engr.apr06.203257.20048 references : 	rec.autos
1005	xref : cantaloupe.srv.cs.cmu.edu rec.autos.tech:54178 rec.autos:103136 newsgroups : rec.autos.tech , rec.autos path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! uunet ! boulder ! bowmanj from : bowmanj @ csn.org ( jerry bowman ) subject : re : help ! ! ! ( with buick regal ) message-id : < 1993apr23.165117.6105 @ colorado.edu > sender : news @ colorado.edu ( the daily planet ) nntp-posting-host : fred.colorado.edu organization : university colorado boulder , ocs references	rec.autos
1006	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! cs.utexas.edu ! uunet ! mdisea ! mothost ! lmpsbbs ! newswatcher ! user from : cpb004 @ email.mot.com ( philip bush ) subject : re : plug wires -- do really need replacement ? organization : motorola , inc. , schaumburg , il , usa distribution : na date : tue , 27 apr 1993 00:05:04 gmt message-id : < cpb004-260493185736 @ 145.1.148.5 > followup	rec.autos
1007	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! howland.reston.ans.net ! zaphod.mps.ohio-state.edu ! moe.ksu.ksu.edu ! osuunx.ucc.okstate.edu ! constellation ! uokmax.ecn.uoknor.edu ! callison from : callison @ uokmax.ecn.uoknor.edu ( james p. callison ) subject : re : too fast sender : usenet @ constellation.ecn.uoknor.edu ( usenet administrator ) message-id : < c5r73h.3m1 @ constellation.ecn.uoknor.edu > date : mon 	rec.autos
1008	path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! howland.reston.ans.net ! gatech ! prism ! gt4722a from : gt4722a @ prism.gatech.edu ( james b. atkins ) newsgroups : rec.autos subject : honda mailing list ? message-id : < 94539 @ hydra.gatech.edu > date : 24 apr 93 00:02:48 gmt organization : georgia institute technology lines : 2 is honda mailing list , i subscribe ?	rec.autos
1009	xref : cantaloupe.srv.cs.cmu.edu rec.autos:102897 misc.wanted:31151 newsgroups : rec.autos , misc.wanted path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! howland.reston.ans.net ! zaphod.mps.ohio-state.edu ! uwm.edu ! ux1.cso.uiuc.edu ! bradley.bradley.edu ! camelot ! wanderer from : wanderer @ camelot.bradley.edu ( kevin murphy ) subject : old license plates wanted message-id : < wanderer.734921700 @ camelot > sender : news @ bradley.bradley.edu nntp-posting-host : camelo	rec.autos
1010	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! howland.reston.ans.net ! agate ! doc.ic.ac.uk ! uknet ! pcl ! jkjec from : jkjec @ westminster.ac.uk ( shazad barlas ) subject : re : manual shift bigots wanted message-id : < 1993apr21.155959.24526 @ westminster.ac.uk > organization : university westminster references : < c5liw2.cax @ news.rich.bnr.ca > < apr17 < 1qurqr $ doc @ news.ysu.edu > date : wed , 21 apr 1993 15	rec.autos
1011	xref : cantaloupe.srv.cs.cmu.edu rec.autos:103513 misc.consumers:68077 path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! fs7.ece.cmu.edu ! europa.eng.gtefsd.com ! howland.reston.ans.net ! usc ! elroy.jpl.nasa.gov ! alan from : alan @ elroy.jpl.nasa.gov ( alan s. mazer ) newsgroups : rec.autos , misc.consumers subject : re : deal `` blue-book '' value auto ? date : 22 apr 1993 18:07:36 gmt organization : image analysis systems group , jpl lines : 41 distribution : na message-id : < 1r	rec.autos
1012	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! rochester ! news.crd.ge.com ! uunet ! pipex ! doc.ic.ac.uk ! agate ! headwall.stanford.edu ! nntp.stanford.edu ! tedebear from : tedebear @ leland.stanford.edu ( theodore chen ) subject : re : sho sc message-id : < 1993apr17.064822.28260 @ leland.stanford.edu > sender : news @ leland.stanford.edu ( mr news ) organization : dsg , stanford university , ca 94305 , usa references : < 5214 @ unisql.uucp > < 1993apr15.232412.2261 @ ganglion.ann	rec.autos
1013	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! crabapple.srv.cs.cmu.edu ! bb3.andrew.cmu.edu ! news.sei.cmu.edu ! cis.ohio-state.edu ! zaphod.mps.ohio-state.edu ! cs.utexas.edu ! uunet ! pipex ! uknet ! pcl ! jkjec from : jkjec @ westminster.ac.uk ( shazad barlas ) subject : re : nissan nomenclature ( re : manual shift bigots wanted ) message-id : < 1993apr23.104124.19197 @ westminster.ac.uk > organization : university westminster references : < 1993apr21.155959.24526 @ westminster.ac	rec.autos
1014	xref : cantaloupe.srv.cs.cmu.edu rec.autos:101615 rec.autos.vw:14036 path : cantaloupe.srv.cs.cmu.edu ! rochester ! news.crd.ge.com ! uunet ! elroy.jpl.nasa.gov ! decwrl ! morrow.stanford.edu ! morrow.stanford.edu ! zowie from : zowie @ daedalus.stanford.edu ( craig `` powderkeg '' deforest ) newsgroups : rec.autos , rec.autos.vw subject : re : quick question followup-to : alt.flame , misc.test date : 5 apr 93 22:14:03 organization : stanford center space science astrophysics lines : 8 message-i	rec.autos
1015	xref : cantaloupe.srv.cs.cmu.edu rec.autos:102904 rec.autos.tech:54052 alt.autos.antique:2765 rec.autos.antique:1217 newsgroups : rec.autos , rec.autos.tech , alt.autos.antique , rec.autos.antique path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! howland.reston.ans.net ! zaphod.mps.ohio-state.edu ! saimiri.primate.wisc.edu ! sal.wisc.edu ! zimmer ! news from : gregl @ zimmer.csufresno.edu ( greg lewis ) subject : re : warning ... .. ( please read ) ... message-id : < c5jxv	rec.autos
1016	path : cantaloupe.srv.cs.cmu.edu ! das-news.harvard.edu ! noc.near.net ! howland.reston.ans.net ! news.cac.psu.edu ! icf.hrb.com ! jek from : jek @ icf.hrb.com ( joe karolchik ) newsgroups : rec.autos subject : re : warning ... .. ( please read ) ... message-id : < 1993apr15.173951.20173 @ icf.hrb.com > date : 15 apr 93 17:39:51 est references : < 1993apr14.184431.27043 @ rd.hydro.on.ca > < 1993apr15.024246.8076 @ virginia.edu > < c5jcpa.1ptt @ austin.ibm.com > organization : hrb systems , inc. 	rec.autos
1017	newsgroups : rec.autos path : cantaloupe.srv.cs.cmu.edu ! rochester ! udel ! bogus.sura.net ! news-feed-1.peachnet.edu ! emory ! europa.eng.gtefsd.com ! howland.reston.ans.net ! ux1.cso.uiuc.edu ! news.cso.uiuc.edu ! uxa.cso.uiuc.edu ! cka52397 from : cka52397 @ uxa.cso.uiuc.edu ( oriolefan @ uiuc ) subject : re : v4 v6 v8 v12 vx ? date : fri , 23 apr 1993 21:48:11 gmt message-id : < c5yhwb.kkq @ news.cso.uiuc.edu > references : < 1993apr21.191744.3072 @ ole.cdac.com > < c5uwoj.bt @ usenet.ucs.i	rec.autos
1018	path : cantaloupe.srv.cs.cmu.edu ! magnesium.club.cc.cmu.edu ! pitt.edu ! zaphod.mps.ohio-state.edu ! sdd.hp.com ! decwrl ! decwrl ! pacbell.com ! iggy.gw.vitalink.com ! wetware ! spunky.redbrick.com ! psinntp ! psinntp ! cci632 ! cm from : cm @ cci632.cci.com ( carl mercer ) newsgroups : rec.autos subject : corvette car cover sale keywords : 1992 , tan , ( repost ) message-id : < 1993apr26.235915.15973 @ cci632.cci.com > date : 26 apr 93 23:59:15 gmt distribution : usa organization : northern t	rec.autos
