Unnamed: 0	sentence	label
11	" For those that were interested in knowing how exactly humanity came to be encased in big red pods that make me crave pomegranate, there is the duo of the ""Second Renaissance"" shorts. I'm not exactly sure why they are split into two parts, especially since they're credited as one on the DVD (and are these shorts viewed on any other format but the DVD?), but they're informative even if they have a few gaps.<br /><br />What really makes this first part stand out, from the second part and the rest of the animations as well, is the parallels it shows between robot uprising and civil rights. Graphic homages to slavery, fascism, concentration camps, and mass graves are mixed with verbal references to the Million Man March and humanity's God-complex. In fact, ""God"" is never really referenced by these shorts, instead replaced by ""Man's own image"".<br /><br />As far as the shorts go in the collection, ""The Second Renaissance: Part I"" is by far the most effective in bringing out emotion. It's a sorrowful and disturbing view of the potential of humanity to become ""the architect of its own destruction."" Some may be turned off by some of the concepts this short rips directly out of previously established science fiction literature, but then again, that's basically what most of the Matrix series has done, and it's been a driving force behind its success.<br /><br />--PolarisDiB"	pos
12	 Dog days is one of most accurate films i've ever seen describing life in modern cities. It's very harsh and cruel at some points and sadly it's very close to reality. Isolation, desperation, deep emotional dead ends, problematic affairs, perversion, complexes, madness. All the things that are present in the big advanced cities of today. It makes you realize once again the pityful state in which people have lead society. <br /><br />The negative side of life in the city was never pictured on screen so properly. I only wish it was a lie. Unfortunately, it isn't. Therefore...10/10.	pos
13	 This is a story of two dogs and a cat looking for their way back home.Old and wise Golden Retriever Shadow, young American Bulldog Chance and Himalayan cat Sassy flee from the ranch and go into the wilderness to be reunited with their family.Homeward Bound: The Incredible Journey (1993) is a family adventure directed by Duwayne Dunham.It's a remake of a 1963 film.This movie got a sequel three years later.Michael J. Fox is the perfect man to do the voice-over for Chance.Fox has some youthful energy he brings to the role.Sally Field does great voice work as Sassy.Don Ameche is fantastic as Shadow.This was this veteran actor's second last movie.Also the visible actors are great.Kim Greist plays Laura Burnford-Seaver.Robert Hays is Bob Seaver.Benji Thall plays Peter Burnford.Veronica Lauren is Hope Burnford.Kevin Chevalia is Jamie Seaver.Jean Smart portrays Kate.It's quite amazing to watch these pets trying to survive in the wilderness.We see Sassy taken by the river and she seems like a goner.The bear scene is exiting and funny.Chance has no chance with that big, hungry bear.And his meeting with the porcupine looks painful.This is some great fun for the whole family.	pos
14	" No, I'm not joking around. If you ever, EVER, have the chance to see this movie see it. If you need chop off your arm to see it, see it. It's worth it.<br /><br />Fatty Drives The Bus is unlike any film you've ever seen. It takes trash cinema and elevates it to a work of art. While it contains poor shots, idiotic characters, bad dialogue, strange acting, and cinematography that belongs on public access in Iowa, it actually succeeds in its goal as a film. It strives to be the dumbest, strangest, most inane movie you've ever seen. And boy does it ever succeed.<br /><br />I will lay out the plot for those of you who worry about such things (the filmmakers obviously didn't), but really you needn't pay too much attention because the entire film's plot is presented in a very long piece of text played before the opening credits. In any event, FDTB (as its admirers call it) is the story of a bus tour through Chicago, which is led by Satan. You see, Jesus is in town, and all the passengers on the bus are supposed to die, and all their souls would have gone to hell, except with Jesus in town, a lackey in hell calls off the job, and this angers Satan because, well he doesn't like looking like a fool in front of the guy, so he decides to get the people on the bus to sign over their souls to him directly, but he's a devil, so he needs to disguise himself, otherwise, who'd go on a tour with him right, so he disguises himself as Roger and he gets on the bus, where the driver is never referred to by name, but he is kind of fat, so I guess he's Fatty. The bus (and the riders) are on a collision course with wackiness!<br /><br />Examples of some lunacy: The title repeats on the screen 3 times. I don't know why. A character appears on the bus in mid-trip without explanation or introduction, and occassionally sits next to the others, and they look at her like she doesn't belong. I don't know why. Two characters fall in love and exchange longing glances, that are really the same shots repeated over and over again. I don't know why. After Satan gives a minute long monologue about transforming into human form a title card flashes ""Satan is going to transform."" I don't know why. One character is a woman who is very obviously a man in drag, and is referred to by other characters as ""the glamorous Bridget."" I don't know why.<br /><br />If there was one good thing that came out of my internship at Troma last summer it was getting my own copy of Fatty Drives The Bus."	pos
15	" Hitokiri (which translates roughly as ""assassination""), a/k/a ""Tenchu"" which translates roughly as ""divine punishment"") showcases Hideo Gosha at the top of his form. Do NOT miss this one, or Gosha's other classic, Goyokin! Hitokiri is not only one of Gosha's best films, it's one of the best ""samurai/chambara"" films ever made, and perhaps one of the best Japanese films ever exported.<br /><br />Be warned, all of the intricate plot details in Hitokiri can be a little hard to follow for those unfamiliar with 19th century Japanese history. Even so, the underlying human drama is obvious and open to all viewers. As per the norm for Gosha, Hitokiri provides yet another variation on his traditional theme of ""loyalty to one's lord"" vs. ""doing the right thing"". However, Gosha develops his favorite theme with such sophistication, that it's really _the_ movie to see (along with Goyokin, of course).<br /><br />I suppose it breaks down like this: If you want a simpler, more action-oriented tale, you might want to see Goyokin. However, if you want a more thoughtful, multilayered (albeit grim) drama, see this one.<br /><br />(OK, OK, essentially, the historical backdrop is a massive power grap between many different samurai clans who are either (1) working to reform, yet retain, the Tokugawa Shogunate, and (2) those who are trying to install the Emperor Meiji as the supreme ruler of Japan. Of course, those clans working ""for"" Emperor Meiji were often less interested in ""reforming"" Japan than in ensuring their own clan more power in the ""new world order"". Ironically, the entire feudal system was officially abolished as one of the first reforms of the Meiji government. It's ironic twists like this -- Gosha's big on irony -- that make the entire plot all the more bittersweet.)<br /><br />What distinguishes ""Hitokiri"" from Gosha's other movies is Gosha's mature sense of cinematography. Every shot is thoughtfully composed, and (much like Kubrick's Barry Lyndon) each frame of the movie could hold its own as a still composition. Of course, this is typical Gosha. Hitokiri really stands out with stunning backdrops, including(as with Goyokin) many riveting seascapes. Just watch the opening sequence, and you're hooked! Make no mistake, this is no English period piece: Hitokiri is extremely violent (don't say you weren't warned).<br /><br />What else, other than cool camera work, makes Hitokiri stand out? The performances seem (to me) a bit more subtle in this one. Katsu Shintaro (of Zatoichi/Hanzo the Razor fame) turns in a star performance as the conflicted protagonist/antihero, Okada Izo. Katsu manages to instill humanity to a character that seems almost more wild animal than villain. Throughout the movie, you're never quite sure if you're engaged or revolted by Okada's character. At the same time, Katsu's portrayal of Okada's ravenous hunger for respect, and his later pathetic attempts at redemption, seem so human that you can't help but feel empathy/sympathy. Of course, after seeing Nakadai Tatsuya play the tortured hero in ""Goyokin"", it's great to see him play such a ruthless villain in ""Hitokiri"". He's just perfect, there's nothing more to say!<br /><br />As a final note, perhaps more interesting to buffs than to casual fans, don't miss the last screen appearance of Mishima Yukio (yes, the closeted gay right-wing ultranationalist novelist who committed suicide by seppuku before the crowd of jeering Japanese military personnel he ""kidnapped"" in 1970, and had a movie on his life and work made by Paul Schrader), who actually does a pretty solid job of portraying the honorable (for an assassin) Shinbei Tanaka."	pos
16	" When the British Film Institute asked Martin Scorcese to create the American part of its Century of the Cinema series, he grabbed the opportunity with both hands. A Personal Journey through American Movies is a fascinating, wide-ranging and, as the title says, a highly personal look at Hollywood cinema.<br /><br />Scorcese's story is primarily about Hollywood's directors Â actors, producers, screenwriters and other collaborators barely get a mention. He states right from the beginning that for him the primary conflict within the film industry is that between the director's vision and the distributor's profit motive, between art and commercial viability. He even opens with a clip from Vincente Minnelli's The Bad and the Beautiful, one of the earliest films to openly explore this contradiction. This dictates the structure for the documentary. Scorcese looks at how genres have darkened and clichÃ©s have become challenged, how mavericks have challenged the production code, and how certain filmmakers fell from grace when they dared to be different. However, Scorcese never falls into the auteurist trap of dismissing directors who consistently pleased the studio bosses (he lavishes praise on Cecil B. De Mille), or those who had less of a recognisable style but were master craftsmen of the cinema nonetheless.<br /><br />Scorcese doesn't necessarily focus on his absolute favourite directors either (Orson Welles and Alfred Hitchcock, two of Scorcese's biggest influences, are only mentioned in passing). Instead, he looks at the individuals and the films that serve to tell his story. For example, he shows us a succession of John Ford films to show how the western evolved. He looks at the work of Vincente Minnelli (probably the most often referenced director of the documentary) to show how a supposedly wholesome genre like the musical could also have darker undercurrents. I can imagine that, had this assignment not been limited to America, Scorcese would have also loved to talk about, for example his Italian influences or his British hero Michael Powell. As it is, he stretches the definition of American movies to include both the Hollywood films of immigrant directors such as FW Murnau, Billy Wilder and Douglas Sirk, as well as the work of US-born filmmakers that was produced elsewhere Â such as that of Stanley Kubrick.<br /><br />Rather than simply tell the story of Hollywood chronologically, Scorcese compares films from various eras in order to tackle various subjects. In his section on the language and tools of cinema, he begins with DW Griffith, looks at the coming of sound, colour and widescreen and inevitably ends up going over computer generated effects which, although Scorcese is not keen on them, he is even-handed enough to include clips of George Lucas and Francis Ford Coppola defending them. However, he doesn't simply finish the chapter here as if this is the end of it. Instead, he then rewinds back to the 1940s, to show how a low-budget horror like The Cat People can achieve effective results from the simplest and cheapest of elements.<br /><br />A Personal Journey through American Movies has to be one of the best film documentaries made. There were a number of outstanding directors and pictures which I would never have discovered without, and even the most seasoned of film buffs would be likely to find something new in its broad scope. Scorcese has also restored the balance to forgotten or undervalued pictures. I was pleased to see that, when he talks about Kubrick in his ""Iconoclasts"" chapter, he looks at Lolita and Barry Lindon, for me his two most underrated films. Scorcese's respect for the medium is on display in the way he allows clips to play out fully, rather than just giving us tiny bits, and he interrupts them with talking heads (a combination of archive and new interviews) only when necessary. There is a bit of bias towards the 40s and 50s, but that is hardly surprising since it is the era in which Scorcese grew up and discovered cinema. And after all, I don't think this documentary could have been achieved had it not been a personal journey.<br /><br />One word of warning though, in its in depth look at certain pictures, this documentary does contain a fair few spoilers."	pos
17	" I'm not sure how I missed this one when it first came out, but I am glad to have finally seen it.<br /><br />This movie takes place in and around the 19th century red light district of Okabasho, Japan. It tells the tale of prostitution, caste systems and women who are strong in a society based upon the strength of the samurai code of Japan.<br /><br />It is uniquely Akira Kurosawa! Even though he died before he could direct this movie, his adaptation of the screenplay shows. His view of the Japanese world and caste system is renowned and sheds light upon how these systems interact with each other. The characters may revolve around each other, but the caste system stays intact when each character goes back to the world they belong in. The samurai warrior who drifts into the good hearted and loving prostitute's world goes back to his life, while she embarks on a another road with a man who is part of her caste system..lowest of the low. Many prize the world of the samurai above all others, but yet, it is the lower caste inhabitants who can support each other and who can love without restraint. The samurai in this movie turns out to be the weak one, while the classless lovers prove to be the honorable ones. <br /><br />The movie deserves a higher rating. It is a tale of survival of women in feudal Japan. During this time frame, men were thought to be the survivors..the strong ones while women were thought to be just mindless and weak property. This movie highlights the strength of Japanese women and how they did what they had to for survival, and how their strength enabled the Japanese culture to continue on as it has.<br /><br />I recommend ""The Sea is Watching"" to anyone who is a fan of Akira Kurosawa and even if they're not a fan. It is a lovely, quiet and soul sustaining movie, and one to be treasured for any movie collection."	pos
18	 Witty and disgusting. Brash and intelligent. BASEketball redefines comedy/sports with a pot spoof of an easy target. Makes other so called comedies like dead boring. One of the best of all time! Trey Parker and Matt Stone play their roles as losers with apt perfection.	pos
19	" When it comes to the erotic genre, I'm lucky to get through the first 20 minutes of the plot without getting up or looking for something else to watch. This movie is different. Julie Davis (I love You Don't Touch Me) directed two very strong lead actors Kira Reed and Doug Jeffery in this enthralling thriller. Kira is convincing as ""Kim"" a sweet innocent romance novelist that gets caught in the web of seduction of Doug Jeffery's ""The Man"" a handsome stranger. Kira loses control of her inhibitions in the role, and as actress, giving what could have been simply another T and A depth and believability. I believe it to be her best performance yet. And Julie Davis' direction is a great gift to erotica."	pos
20	 A wonderful film version of the best-selling book and smash Broadway play about the lives of Sadie and Bessie Delany, two African-American sisters who both lived over the age of 100 and told their story of witnessing a century of American history. Ruby Dee and Diahann Carroll give very good performances as Bessie and Sadie, respectively. Amy Madigan also is good as Amy Hill Hearth, the white New York Times reporter whose article about the sisters launched the book, etc. Many of the flashback scenes and even many of the present-day ones are very powerful, if not quite as inspirational as in the book. That is the only real drawback, combined with the fact that certain aspects of the story are not presented clearly, such as the inter-racial background of the sisters' mother and why their father was so stern. But other than that, a very well-done, excellently performed, powerful movie.	pos
21	 I'm sure that most people already know the story-the miserly Ebenezer Scrooge gets a visit from three spirits (the Ghosts of Christmas Past, Present and Yet to Come) who highlight parts of his life in the hopes of saving his soul and changing his ways. Dickens' classic story in one form or another has stood the test of time to become a beloved holiday favorite.<br /><br />While I grew up watching the 1951 version starring Alastair Sims, and I believe that he is the definitive Scrooge, I have been impressed with this version, which was released when I was in high school. George C. Scott plays a convincing and mean Ebenezer Scrooge, and the actors playing the ghosts are rather frightening and menacing. David Warner is a good Bob Cratchit as well.<br /><br />This version is beautifully filmed, and uses more modern filming styles (for the 1980's) which make it more palatable for my children than the 1951 black and white version.<br /><br />This is a worthy adaptation of the story and is one that I watch almost every year at some point in the Christmas season.	pos
22	" I just viewed this great good-natured parody of Night of the Living Dead, and I have to say it was so awful and so corny it was excellent. This movie incorporated all the antics and scenery shots that the original had including the cemetery, the supposable abandoned house, the basement and the front lawn. What I especially love about this movie is the comical use of bread and all the common household enemies bread has a grudge against. C'mon, we know that toasters, toaster ovens and zip-locks have done bread in a dozen times and now we must call for their help in order to defeat the reanimated bread. Aside from the cheap acting and voice-overs, this short horror film is my personal favorite parody of Night of the Living Dead, even better than Night of the Living Dead of 1990.<br /><br />I think what makes this movie worth watching is how the writers and directors utilized all the dialogue from the original movie and revolved it around bread, including how the bread became reanimated and to avoid leftovers because they are especially dangerous. Another great reason why I love this movie is that, there is no exception as to what bread is evil, bagels are evil and even communions are evil, which is demonstrated by a hilarious scene involving a newscaster and a rather monotone priest. I think that the actors are especially humorous performing the deed of being viscously attacked by slices of bread (i.e. the car scene). I think the end is very worth sticking around.<br /><br />Even though this is a short and that ""Night of the Day of the Dawn of the Son of the Bride of the Return of the Revenge of the Terror of the Attack of the Evil, Mutant, Alien, Flesh Eating, Hellbound, Zombified Living Dead Part 2: In Shocking 2-D"" is debatably another great parody, it's still recommend as a great horror parody done by, what seems to be college filmmakers. I highly recommend this movie to anybody who is able to make fun of Night of the Living Dead and still have respect for the filmmakers. I would also like to recommend this movie to anybody who loves D-movies and horror parody's, it's just a wonderful little short horror film that's fun to watch and learn."	pos
23	 Episode two of season one is a delightful holiday tale of love, betrayal,...and a homicidal, escaped lunatic dressed as Father Christmas.<br /><br />A woman (Mary Ellen-Trainor)has just murdered her hubby on Christmas Eve for his life insurance. What begins as a perfect crime begins a struggle to survive as a deranged, Santa Clause suit wearing psychopath (Larry Drake, perfectly over the top) threatens her life...as well as her precious young daughters.<br /><br />This episode is warmly remembered by even those casually acquainted with the program. By the way,this particular reviewer watches it every Christmas on routine. Most notable for it's escalating suspense and narrative twists, And All Through The Houst is among Tales From The Crypt's best.	pos
